providerid,cipcode,PerEmployed2,PerEmployed4,PerEmployed8,AvgQuarterlyWage2,AvgQuarterlyWage4,AvgQuarterlyWage8,PerRetention4,PerRetention8,NumCompleted2,NumCompleted4,NumCompleted8,NumUsedWageCalc2,NumUsedWageCalc4,NumUsedWageCalc8,NumUsedRetentionCalc4,NumUsedRetentionCalc8
6728,520201,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,0,0,0,0,0,0
6728,520205,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,2,1,0,0,0,0,0
6728,520211,0.125,0.3,0.285714285714286,-99999,-99999,-99999,-99999,-99999,16,10,7,2,3,2,2,1
6728,520304,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,2,2,1,1,1,0,0
6728,521001,0.230769230769231,0.333333333333333,0.375,-99999,-99999,-99999,-99999,-99999,13,9,8,3,3,3,3,3
6728,521804,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,1,0,0,0,0,0
6888,120401,0.411764705882353,0.411764705882353,0.6,4191,5879,-99999,1,-99999,17,17,5,7,7,3,7,3
6888,120409,0.666666666666667,0.833333333333333,-99999,-99999,4698,-99999,-99999,-99999,6,6,3,4,5,2,4,2
7048,513501,0.80952380952381,0.736842105263158,0.857142857142857,6187.5,8451.5,4988.5,0.866666666666667,1,42,38,14,34,28,12,30,11
7208,490205,0.5,0.6875,0.75,6424,6143,9677,0.777777777777778,0.777777777777778,16,16,16,8,11,12,9,9
7429,513501,0.888888888888889,0.85,-99999,5221,6469,-99999,1,-99999,36,20,1,32,17,1,15,1
7468,320109,0.375,0.5,-99999,-99999,-99999,-99999,-99999,-99999,8,8,1,3,4,1,3,0
7468,520401,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,2,0,2,2,0,1,0
7528,110202,0.571428571428571,0.75,0.875,28188.5,29391,28815,0.857142857142857,-99999,14,12,8,8,9,7,7,4
7528,110901,0.7,0.7,0.857142857142857,17977,17277,20750,1,1,10,10,7,7,7,6,7,5
7528,510705,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,1,1,1,1,0,0
7528,510707,0.791666666666667,0.681818181818182,0.8,7317,7720,8348.5,0.764705882352941,0.785714285714286,24,22,15,19,15,12,17,14
7528,510714,1,0.9375,0.866666666666667,8043,9011,10054,0.923076923076923,0.833333333333333,16,16,15,16,15,13,13,12
7528,510720,1,1,-99999,8690.5,7804,-99999,1,-99999,8,6,4,8,6,4,6,4
7528,520211,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,0,1,1,0,1,0
7528,520302,0.769230769230769,0.761904761904762,0.727272727272727,9795.5,11576,12917,0.875,0.777777777777778,26,21,11,20,16,8,16,9
7528,520401,0.761194029850746,0.841269841269841,0.833333333333333,8075,11236,10700,0.975,0.933333333333333,67,63,42,51,53,35,40,30
7528,521201,0.692307692307692,0.76056338028169,0.74468085106383,16877.5,19001.5,24269,0.936170212765957,0.852941176470588,78,71,47,54,54,35,47,34
7608,310501,0.623376623376623,0.696428571428571,0.744186046511628,8013,7359,7002,0.861111111111111,0.793103448275862,77,56,43,48,39,32,36,29
7716,510801,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,1,1,1,0,1,1
7716,512602,0.888888888888889,0.777777777777778,0.777777777777778,5755,2129,6525,0.777777777777778,0.777777777777778,9,9,9,8,7,7,9,9
7716,513902,0.863636363636364,0.852272727272727,0.825396825396825,5991,6517,5910.5,0.936708860759494,0.87719298245614,88,88,63,76,75,52,79,57
7754,120503,0.761904761904762,0.8,0.666666666666667,4075.5,4705,-99999,0.866666666666667,0.8,21,20,6,16,16,4,15,5
7776,460403,0.491039426523298,0.518867924528302,0.452173913043478,13861,15417.5,13677,0.798165137614679,0.618181818181818,279,212,115,137,110,52,109,55
7780,513501,0.526315789473684,0.555555555555556,0.583333333333333,3408.5,5329,11389,0.888888888888889,0.833333333333333,19,18,12,10,10,7,9,6
7781,510720,1,1,-99999,3469,4123,-99999,-99999,-99999,6,6,4,6,6,4,4,2
7781,510801,0.857142857142857,1,1,3353,3696,6811,-99999,-99999,7,5,5,6,5,5,3,2
7781,510805,0.6,0.5625,0.75,4348,5517,8098.5,0.8,1,15,16,8,9,9,6,10,6
7781,510902,0.909090909090909,1,0.833333333333333,5551,6486,5999,1,0.833333333333333,11,11,6,10,11,5,11,6
7781,511009,0.745762711864407,0.76271186440678,0.815789473684211,5194.5,5919,5428,0.85,0.846153846153846,59,59,38,44,45,31,40,26
7781,511011,1,1,-99999,4412,3810,-99999,-99999,-99999,5,5,0,5,5,0,4,0
7781,512602,0.735294117647059,0.676470588235294,0.826086956521739,3749,5068,4928,0.95,0.933333333333333,34,34,23,25,23,19,20,15
7781,513902,0.75,0.8,0.9,6770,8485.5,9688,0.928571428571429,0.833333333333333,20,20,10,15,16,9,14,6
7791,510720,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,4,4,4,2,2,2,0,0
7791,510801,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,1,0,1,1,0,0
7791,511009,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,1,1,1,0,1,1
7791,512603,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,4,4,4,3,3,3,3,3
7791,513902,0.777777777777778,0.888888888888889,0.777777777777778,6277,7048,9881,1,0.857142857142857,9,9,9,7,8,7,7,7
7795,510710,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,0,0,0,0,0,0
7795,510711,0.777777777777778,0.777777777777778,0.777777777777778,6581,9200,10172,0.875,0.75,9,9,9,7,7,7,8,8
7795,510713,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,4,4,4,4,4,1,3,3
7795,510801,0.785714285714286,0.782608695652174,0.846153846153846,6471.5,6929,6788,0.862068965517241,0.9,84,69,26,66,54,22,58,20
7795,510805,0.727272727272727,0.941176470588235,0.666666666666667,6989,6345.5,9906.5,1,0.714285714285714,22,17,9,16,16,6,14,7
7795,510901,0.63265306122449,0.75609756097561,0.8,9059,9639,10353.5,0.869565217391304,0.727272727272727,49,41,20,31,31,16,23,11
7795,510902,0.895833333333333,0.933333333333333,0.785714285714286,6208,6849.5,7426,0.958333333333333,0.818181818181818,48,30,14,43,28,11,24,11
7795,510903,0.8,0.878787878787879,0.916666666666667,12613.5,13676,10965,0.923076923076923,1,40,33,12,32,29,11,26,8
7795,510907,0.714285714285714,0.954545454545455,0.888888888888889,11446,12208,15030,1,-99999,28,22,9,20,21,8,13,4
7795,510909,0.789473684210526,0.766666666666667,0.947368421052632,7830.5,11306,11924,0.8,0.916666666666667,38,30,19,30,23,18,20,12
7795,510910,0.707865168539326,0.708333333333333,0.891304347826087,10561,11563,12108,0.909090909090909,0.952380952380952,89,72,46,63,51,41,44,21
7795,510915,0.80952380952381,0.769230769230769,-99999,8985,10764.5,-99999,0.9,-99999,21,13,4,17,10,3,10,3
7807,510720,0.6,1,1,4696,7108,8124,1,1,10,10,10,6,10,10,10,10
7807,510801,0.666666666666667,0.666666666666667,0.666666666666667,-99999,-99999,-99999,-99999,-99999,6,6,6,4,4,4,4,4
7807,510902,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3,3,3,1,2,3,1,1
7807,511009,0.8,0.8,0.8,-99999,-99999,-99999,-99999,-99999,5,5,5,4,4,4,4,4
7807,512602,0.8046875,0.797872340425532,0.790697674418605,4877,5670,6863,0.895522388059702,0.9375,128,94,43,103,75,34,67,32
7807,513902,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,4,4,3,4,4,2,2,2
7807,520302,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,4,4,4,3,3,2,2,2
7836,510714,0.583333333333333,0.909090909090909,0.8,3756,4075,-99999,1,-99999,12,11,5,7,10,4,5,2
7836,510801,0.571428571428571,0.666666666666667,0.8,-99999,-99999,-99999,0.8,-99999,7,6,5,4,4,4,5,4
7836,510904,0.701149425287356,0.810810810810811,0.866666666666667,6240,6659,6880.5,0.942307692307692,1,87,74,30,61,60,26,52,21
7836,511020,0.780487804878049,0.794117647058823,0.757575757575758,5700.5,6923,7623,0.891304347826087,0.818181818181818,82,68,33,64,54,25,46,22
7836,512602,0.71830985915493,0.7109375,0.816326530612245,5346,5588,6680,0.870588235294118,0.78125,142,128,49,102,91,40,85,32
7836,512603,0.935943060498221,0.943965517241379,0.925,7611,7655,7597,0.963133640552995,0.947826086956522,281,232,120,263,219,111,217,115
7836,513501,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3,3,2,3,3,1,3,2
7836,513902,0.708955223880597,0.741666666666667,0.723404255319149,5527,5491,7197.5,0.891566265060241,0.8125,134,120,47,95,89,34,83,32
7846,150613,0.637931034482759,0.630434782608696,0.529411764705882,7635,8314,12557,0.923076923076923,-99999,58,46,17,37,29,9,26,4
7846,460302,0.773584905660377,0.709302325581395,0.767857142857143,6411.5,7647,8262,0.9,0.833333333333333,106,86,56,82,61,43,60,36
7846,460401,0.6,0.769230769230769,0.666666666666667,6123.5,6477,10152.5,1,0.888888888888889,30,26,18,18,20,12,15,9
7846,460503,0.714285714285714,0.633333333333333,0.588235294117647,4938,6990,7574,1,0.857142857142857,42,30,17,30,19,10,15,7
7846,480508,0.56989247311828,0.573529411764706,0.711111111111111,6529,6677,8288.5,0.944444444444444,0.954545454545455,93,68,45,53,39,32,36,22
7853,490205,0.708333333333333,0.675675675675676,0.384615384615385,9053,8363,9282,0.826086956521739,0.5,48,37,13,34,25,5,23,6
7884,110301,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,1,0,0,0,0,0
7884,120505,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,2,2,0,2,2,0,0
7884,320101,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,4,4,4,1,2,2,1,1
7890,301901,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,0,1,1,0,1,0
7890,513304,0.307692307692308,0.3,-99999,-99999,-99999,-99999,-99999,-99999,13,10,0,4,3,0,3,0
7893,140401,0.580645161290323,0.592592592592593,0.588235294117647,10566,11502.5,12087.5,0.733333333333333,0.5,31,27,17,18,16,10,15,10
7893,460503,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,0,1,1,0,1,0
7920,460302,0.9,0.8,-99999,5507,9317.5,-99999,0.8,-99999,10,10,0,9,8,0,10,0
7920,510601,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3,3,0,3,2,0,3,0
7920,510716,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,0,0,1,0,0,0
7920,510801,0.84,0.88,-99999,6710,7072,-99999,0.916666666666667,-99999,25,25,0,21,22,0,24,0
7920,510805,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,0,1,1,0,1,0
7920,513501,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,4,4,0,4,4,0,4,0
7922,310501,0.282608695652174,0.395348837209302,0.666666666666667,6946,4067,6554,0.75,0.875,46,43,30,13,17,20,12,8
7924,512602,0.634146341463415,0.692307692307692,0.8,4918,4570,3164.5,0.733333333333333,-99999,41,26,10,26,18,8,15,3
7924,513902,0.7981220657277,0.825,0.824561403508772,5325,5692,4866.5,0.900662251655629,0.897435897435897,213,200,114,170,165,94,151,78
7927,110301,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,0,1,1,0,1,0
7927,220000,0.75,0.428571428571429,-99999,5329,-99999,-99999,-99999,-99999,8,7,3,6,3,1,4,0
7927,430103,0.796296296296296,0.777777777777778,0.818181818181818,7507,8731,8481.5,0.914285714285714,0.866666666666667,54,45,22,43,35,18,35,15
7927,430107,0.758064516129032,0.703703703703704,0.541666666666667,5025,6008.5,7671,0.842105263157895,0.733333333333333,62,54,24,47,38,13,38,15
7927,510000,0.833333333333333,0.666666666666667,0.777777777777778,5897.5,6826,6912,0.888888888888889,0.857142857142857,12,12,9,10,8,7,9,7
7927,510701,0.727272727272727,0.722222222222222,0.916666666666667,7202,7131,9676,1,1,22,18,12,16,13,11,12,8
7927,510707,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,2,1,1,1,1,1,0
7927,510713,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,0,0,1,0,0,0,0
7927,510801,0.825,0.779661016949153,0.954545454545455,5432,5516,5425,0.86,0.95,80,59,22,66,46,21,50,20
7927,511020,0.806451612903226,0.875,1,9547,9959,11009,1,1,31,24,11,25,21,11,17,8
7927,513902,0.785714285714286,0.714285714285714,0.869565217391304,4684.5,5841.5,6454.5,0.818181818181818,1,28,28,23,22,20,20,22,18
7927,520201,0.8,0.864197530864197,0.9375,8433.5,8694,9935,0.969230769230769,0.964285714285714,95,81,32,76,70,30,65,28
7927,520301,0.923076923076923,1,0.9,9841.5,9987,9684,1,0.875,26,20,10,24,20,9,18,8
7927,521101,0.857142857142857,0.833333333333333,-99999,13982,10274,-99999,0.8,-99999,7,6,4,6,5,4,5,3
7927,521401,1,1,-99999,8781,9861,-99999,1,-99999,9,9,3,9,9,3,9,3
7927,521902,0.953488372093023,0.891891891891892,1,5108,6369,5642,0.966666666666667,1,43,37,16,41,33,16,30,15
7929,430103,0.625,0.857142857142857,-99999,10365,5946,-99999,-99999,-99999,8,7,0,5,6,0,3,0
7929,430107,0.625,0.857142857142857,-99999,7229,3842.5,-99999,1,-99999,8,7,0,5,6,0,5,0
7929,500408,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,1,0,2,1,0,0,0
7929,510701,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,2,0,2,2,0,2,0
7929,520201,0.571428571428571,0.625,-99999,8568,11354,-99999,0.888888888888889,-99999,21,16,0,12,10,0,9,0
7929,520301,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,0,1,1,0,1,0
7929,520804,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,0,0,0,0,0,0
7929,521101,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,1,0,2,1,0,1,0
7929,521401,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,2,0,1,1,0,0,0
7929,521902,0.909090909090909,1,-99999,6164.5,4343,-99999,1,-99999,11,9,0,10,9,0,8,0
7930,110301,0.6,0.75,0.615384615384615,6757,9291.5,10818,0.866666666666667,0.555555555555556,25,24,13,15,18,8,15,9
7930,220000,0.769230769230769,0.692307692307692,0.833333333333333,6169,8509,6741,0.875,-99999,13,13,6,10,9,5,8,4
7930,430103,0.918604651162791,0.828947368421053,0.875,6982,8481,10062.5,0.861538461538462,0.880952380952381,86,76,48,79,63,42,65,42
7930,430104,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,4,3,0,4,2,0,2,0
7930,430107,0.852459016393443,0.722222222222222,0.590909090909091,5570.5,6552,7507,0.837209302325581,0.722222222222222,61,54,22,52,39,13,43,18
7930,500408,0.594594594594595,0.575757575757576,0.6875,8957,8026,10586,0.888888888888889,0.857142857142857,37,33,16,22,19,11,18,7
7930,500409,0.714285714285714,0.740740740740741,0.75,5909,8792,10381,0.888888888888889,0.857142857142857,35,27,12,25,20,9,18,7
7930,510000,0.903225806451613,0.888888888888889,1,9128,7891.5,10360,0.92,1,31,27,13,28,24,13,25,12
7930,510701,0.912280701754386,0.903846153846154,0.8125,8879,8502,10368.5,0.957446808510638,0.896551724137931,57,52,32,52,47,26,47,29
7930,510707,0.875,0.833333333333333,1,9403.5,8650,11028,0.888888888888889,1,16,12,6,14,10,6,9,5
7930,510713,0.736842105263158,0.8125,0.666666666666667,6326,8149,9531,0.916666666666667,1,19,16,9,14,13,6,12,6
7930,510801,0.842465753424658,0.801652892561983,0.76,5035,5609,5299,0.89247311827957,0.854545454545454,146,121,75,123,97,57,93,55
7930,510909,0.792207792207792,0.823529411764706,0.703703703703704,10223,10900,11952,0.961538461538462,0.733333333333333,77,68,27,61,56,19,52,15
7930,511020,0.842105263157895,0.831325301204819,0.861111111111111,8389,8391,10068,0.924242424242424,0.923076923076923,95,83,36,80,69,31,66,26
7930,513801,1,1,-99999,19748,22082,-99999,1,-99999,14,6,0,14,6,0,6,0
7930,513901,0.823529411764706,0.761194029850746,0.928571428571429,8331.5,10566,11982,0.847826086956522,0.916666666666667,102,67,42,84,51,39,46,24
7930,513902,0.793103448275862,0.8,0.803571428571429,7189,7611,6982,0.934426229508197,0.85,87,80,56,69,64,45,61,40
7930,520201,0.833333333333333,0.859756097560976,0.918032786885246,8413.5,9423,10646,0.946564885496183,0.943396226415094,192,164,61,160,141,56,131,53
7930,520301,0.885245901639344,0.909090909090909,0.941176470588235,9418,9908.5,11617.5,0.955555555555556,0.96551724137931,61,55,34,54,50,32,45,29
7930,520804,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,1,0,0,0,0,0
7930,521101,0.6,0.833333333333333,0.8,7682,8368.5,-99999,1,-99999,15,12,5,9,10,4,8,4
7930,521401,0.571428571428571,0.666666666666667,0.4,8298,8369.5,-99999,1,-99999,14,12,5,8,8,2,5,1
7930,521902,0.828571428571429,0.818181818181818,0.769230769230769,6549,5642,14144.5,0.888888888888889,0.909090909090909,35,33,13,29,27,10,27,11
7935,510713,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,2,0,2,2,0,2,0
7935,510714,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3,3,0,3,3,0,2,0
7935,510801,0.82,0.86,-99999,4731,6117,-99999,0.921052631578947,-99999,50,50,0,41,43,0,38,0
7935,510805,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,2,0,0,1,0,1,0
7935,513501,0.666666666666667,0.866666666666667,-99999,3689,5613,-99999,0.909090909090909,-99999,15,15,0,10,13,0,11,0
7943,510601,0.836601307189543,0.8671875,0.818181818181818,5836.5,6317,6722,0.936936936936937,0.844827586206897,153,128,66,128,111,54,111,58
7943,510710,0.807692307692308,0.771428571428571,0.857142857142857,7679.5,8177.5,7332.5,0.818181818181818,0.875,104,70,21,84,54,18,55,16
7943,510801,0.85981308411215,0.826086956521739,0.792592592592593,6394,6786,7403,0.913875598086124,0.854545454545454,321,253,135,276,209,107,209,110
7943,510902,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,1,1,1,1,1,1
7943,511009,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3,3,1,3,3,1,3,1
7943,511020,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,1,0,1,1,0,0
7948,490205,0.404332129963899,0.308080808080808,0.337837837837838,10583.5,10067,9819,0.55,0.428571428571429,277,198,74,112,61,25,60,7
7950,490205,0.641975308641975,0.76271186440678,0.857142857142857,10114.5,11639,10389.5,0.883720930232558,1,81,59,14,52,45,12,43,9
7970,111003,0.759259259259259,0.777777777777778,0.764705882352941,4688,6887,7677,0.8,0.730769230769231,54,54,34,41,42,26,40,26
7970,320109,0.188405797101449,0.238805970149254,0.560606060606061,4364,6738.5,6154,0.818181818181818,1,69,67,66,13,16,37,11,11
7970,510601,0.854166666666667,0.8375,0.829268292682927,4979,6229,6892,0.907692307692308,0.870967741935484,96,80,41,82,67,34,65,31
7970,510801,0.774752475247525,0.761764705882353,0.79144385026738,4788,5342,6141.5,0.884462151394422,0.867647058823529,404,340,187,313,259,148,251,136
7970,510910,0.75,0.8,0.869565217391304,7250,11274,11765.5,0.925925925925926,1,36,35,23,27,28,20,27,17
7970,513501,0.734513274336283,0.66304347826087,0.775510204081633,4197,5239,5290,0.793103448275862,0.84375,113,92,49,83,61,38,58,32
7970,520401,0.875,0.875,-99999,4679.5,5646.5,-99999,0.928571428571429,-99999,32,16,2,28,14,2,14,1
7973,320101,0.380281690140845,0.408450704225352,0.411764705882353,1218,1865,2436,0.652173913043478,0.666666666666667,71,71,34,27,29,14,23,9
7973,320109,0.354838709677419,0.290322580645161,0.266666666666667,2794,4130.5,-99999,0.454545454545455,-99999,62,62,15,22,18,4,22,2
7980,513902,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0
7984,110103,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,2,1,1,1,0,1,0
7984,110201,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3,1,0,2,0,0,0,0
7984,110801,0.5,0.666666666666667,0.571428571428571,4270,3843,-99999,1,-99999,12,12,7,6,8,4,6,3
7984,110802,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,1,1,1,0,1,1
7984,110901,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,1,1,1,1,1,1
7984,111001,0.833333333333333,0.8,-99999,4661,-99999,-99999,-99999,-99999,6,5,0,5,4,0,3,0
7984,111003,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3,2,0,2,2,0,1,0
7984,140801,0.6,0.4,0.6,-99999,-99999,-99999,-99999,-99999,5,5,5,3,2,3,3,3
7984,500409,0.5,0.75,-99999,-99999,7432.5,-99999,-99999,-99999,8,8,1,4,6,0,3,0
7984,510713,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,0,1,0,0,1,0
7984,510716,1,-99999,-99999,9010,-99999,-99999,-99999,-99999,5,2,0,5,2,0,2,0
7984,510801,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,0,0,0,0,0,0,0
7984,510805,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,0,1,1,0,1,0
7984,520201,0.5,0.375,-99999,-99999,-99999,-99999,-99999,-99999,8,8,1,4,3,1,4,0
7984,520301,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,2,2,0,1,1,0,0
7984,520304,0.709677419354839,0.692307692307692,0.647058823529412,9889.5,9724.5,9942,0.944444444444444,0.666666666666667,31,26,17,22,18,11,18,12
7984,520401,0.680851063829787,0.642857142857143,0.75,7850.5,10400,12002,0.846153846153846,0.933333333333333,47,42,24,32,27,18,26,15
7984,521001,0.8,0.8,-99999,-99999,-99999,-99999,-99999,-99999,5,5,0,4,4,0,3,0
7987,512602,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,2,2,1,0,1,1,1
7987,513902,0.75,0.85,0.8,6089,5224,6292.5,0.882352941176471,0.823529411764706,20,20,20,15,17,16,17,17
7988,510601,0.892494929006085,0.879177377892031,0.878306878306878,7925.5,8096,8948.5,0.917847025495751,0.910714285714286,493,389,189,440,342,166,353,168
7990,220303,0.125,0.315789473684211,0.3,-99999,5031,-99999,-99999,-99999,24,19,10,3,6,3,2,0
7990,440000,0,0,0.8125,-99999,-99999,4767,-99999,-99999,16,16,16,0,0,13,0,0
7990,460201,0.255813953488372,0.25,0.731707317073171,5775.5,6947,7205,-99999,-99999,86,72,41,22,18,30,4,3
7990,460302,0.456140350877193,0.457142857142857,0.775,8418.5,8624.5,9644,0.838709677419355,0.8,171,140,80,78,64,62,31,10
7990,460401,0.352517985611511,0.35042735042735,0.754385964912281,6889,8572,8342,0.6875,-99999,139,117,57,49,41,43,16,1
7990,460503,0.4,0.451612903225806,0.833333333333333,6907.5,5770,6213,-99999,-99999,40,31,12,16,14,10,3,1
7990,470201,0.43298969072165,0.525974025974026,0.8,9050.5,9071,9617.5,0.923076923076923,0.5,194,154,70,84,81,56,26,6
7990,510710,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3,3,0,3,2,0,3,0
7991,320101,0.513888888888889,0.522613065326633,0.58252427184466,3378,3091,2917,0.711538461538462,0.72,216,199,103,111,104,60,104,50
7991,320105,0.477272727272727,0.48,0.6,2400,1030,2377,0.545454545454545,0.545454545454545,44,25,25,21,12,15,11,11
7991,490205,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,0,0,1,0,0,0,0
7991,513501,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,0,0,1,0,0,0,0
7996,490205,0.749167591564928,0.731707317073171,0.740740740740741,11818,12787,13437,0.855212355212355,0.823293172690763,901,697,351,675,510,260,518,249
8010,120401,0.662222222222222,0.663101604278075,0.717391304347826,3160,3784.5,4908.5,0.786885245901639,0.764705882352941,225,187,92,149,124,66,122,68
8010,120413,0.6,-99999,-99999,-99999,-99999,-99999,-99999,-99999,5,4,2,3,2,2,1,1
8011,120401,0.641414141414141,0.625,0.725,3098,3609.5,3978.5,0.757894736842105,0.790697674418605,198,160,80,127,100,58,95,43
8011,120413,0.714285714285714,0.8,-99999,2170,-99999,-99999,0.8,-99999,7,5,4,5,4,4,5,4
8013,470104,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0
8019,510714,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3,2,2,1,2,2,0,0
8019,510801,0.785714285714286,0.823529411764706,-99999,6732,7875,-99999,0.928571428571429,-99999,42,17,2,33,14,2,14,2
8019,510904,0.4,0.75,0.833333333333333,-99999,2331,4052,0.8,-99999,10,8,6,4,6,5,5,4
8019,511020,0.689655172413793,0.566666666666667,0.4,5074.5,5128,-99999,0.736842105263158,0.444444444444444,58,30,10,40,17,4,19,9
8019,512602,0.671052631578947,0.75,0.785714285714286,4571,3783,7138,0.888888888888889,0.9,76,52,14,51,39,11,36,10
8019,512603,0.923076923076923,0.828571428571429,0.75,7862.5,8096,9819.5,0.870967741935484,0.8,65,35,16,60,29,12,31,15
8019,513902,0.70253164556962,0.766129032258065,0.757575757575758,5874,5384,6273.5,0.909090909090909,0.916666666666667,158,124,66,111,95,50,88,48
8021,490205,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,1,1,1,1,1,1
8021,513501,0.709677419354839,0.714285714285714,0.647058823529412,4883,4079.5,5968,0.789473684210526,0.769230769230769,31,28,17,22,20,11,19,13
8028,521501,0.508771929824561,0.591397849462366,0.60377358490566,9258.5,8499,6049,0.918367346938776,0.851851851851852,114,93,53,58,55,32,49,27
8028,521701,0.769230769230769,0.673913043478261,0.681818181818182,8084,9628,10749,0.78125,0.785714285714286,52,46,22,40,31,15,32,14
8032,010608,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,1,1,1,1,1,1
8038,220302,0.833333333333333,0.666666666666667,0.666666666666667,7281,-99999,-99999,0.6,0.8,6,6,6,5,4,4,5,5
8042,151299,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,0,0,1,0,0,0,0
8044,111002,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,0,0,1,0,0,0,0
8044,510720,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,2,2,0,0,2,0,0
8045,513902,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,1,1,1,1,1,1
8051,510714,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,4,4,4,3,3,4,3,3
8051,510801,1,0.666666666666667,-99999,6121,-99999,-99999,0.666666666666667,-99999,6,6,4,6,4,4,6,4
8051,513501,0.777777777777778,0.777777777777778,0.666666666666667,5264,7312,6754,1,0.833333333333333,9,9,9,7,7,6,6,6
8052,520407,0.285714285714286,0.571428571428571,0.714285714285714,-99999,-99999,3322,-99999,-99999,7,7,7,2,4,5,1,1
8056,110201,0.2,0.4,-99999,-99999,-99999,-99999,-99999,-99999,5,5,4,1,2,1,1,0
8056,110501,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,1,0,0,0,0,0
8056,110802,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0
